CSA_ID,Mailing_ST,Mailing_City,Mailing_State,Mailing_StateFIPS,Mailing_Zip,marketname,HQ_ST,HQ_City,HQ_State,HQ_StateFIPS,HQ_Zip,CSA_ManagerName,CSA_Email,CSA_Phone,CSA_Website,Available_Months,Available_Month1,Available_Month2,Available_Month3,Available_Month4,Available_Month5,Available_Month6,Available_Month7,Available_Month8,Available_Month9,Available_Month10,Available_Month11,Available_Month12,ProductList,CSA_organic,CSA_organicDesc,farming_practicesList,farming_practices_type_1,farming_practices_type_2,farming_practices_type_3,farming_practices_type_4,farming_practices_type_5,farming_practices_type_6,NumShares,ShareSizeList,SharesSize_full_half,SharesSize_full,SharesAvailablePurchaseDate,ItemsInShareBoxList,ItemsInShareBox_1,ItemsInShareBox_2,ItemsInShareBox_3,AccptdPmntList,AccptdPmnt_Cash,AccptdPmnt_Checks,AccptdPmnt_CreditCd,AccptdPmnt_SNAP,CSAPaymentTypeList,CSAPaymentType_1,CSAPaymentType_2,CSAPaymentType_3,CSAPaymentType_4,DeliverPickUpMethodList,DeliverPickUpMethod_1,DeliverPickUpMethod_2,DeliverPickUpMethod_3,DeliverPickUpMethod_4,NumNbrDelivery,NameNbrDelivery
3005567,,,,,,"Berube Farm, LLC",56 Doyle Ave,Dracut,MA,25,01826,Dan Berube,info@berubefarm.com,978-319-0332,www.berubefarm.com,Jul; Aug; Sep; Oct; ,0,0,0,0,0,0,1,1,1,1,0,0,Fresh vegetables; ,2,,,0,0,0,0,0,0,16,Full shares; 5 Week - Customer picks weeks; ,0,1,2/1/2015,CSA decides product assortment based entirely on supply availability; ,1,0,0,Checks; Debit/Credit cards; ,0,1,1,0,One advance payment; ,1,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3004297,,,,,,Beth's Little Farm Market,"104 North Main Street, PO Box 1627",Lindale,TX,48,75771,Beth Walker,info@bethslittlefarmmarket.com,817-714-4350,https://www.bethslittlefarmmarket.com,Apr; May; Jun; Jul; Aug; Sep; ,0,0,0,1,1,1,1,1,1,0,0,0,Cut flowers; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Nuts; ,2,,,0,0,0,0,0,0,11,Full shares; ,0,1,1/2/2014,CSA members choose their produce market style; ,0,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3005501,,,,,,Big Catalpa Farm,306 Old Goose Creek Rd.,Fishersville,VA,51,22939,Bob Pingry,bobpingry@gmail.com,434-981-5094,,May; Jun; Jul; Aug; Sep; ,0,0,0,0,1,1,1,1,1,0,0,0,"Canned, preserved fruits/vegetables; Cut flowers; Dry beans; Fresh/dried herbs; Fresh fruits; Fresh vegetables; ",2,,No pesticides; No antibiotics; ,1,1,0,0,0,0,1,Half shares; ,1,0,2/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Checks; ,0,1,0,0,One advance payment; Payments in installments; ,1,1,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3005451,,,,,,Billingsgate Farm,7 County Rd.,Plympton,MA,25,02367,Lynn Reading,farmgirl@billingsgatefarm.com,781-293-6144,www.billingsgatefarm.com,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,Cut flowers; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; ,1,Yes," GAP, CQP, Certified Organic; ",0,0,0,0,0,0,200,Full shares; Half shares; ,1,1,,,0,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,,0,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3003337,,,,,,Bindel Farms,6736 River Corners Rd.,Spencer,OH,39,44275,Jason Bindel,bindelfarm@yahoo.com,330-648-2310,www.bindelfarms.com,May; Jun; Jul; Aug; Sep; Oct; Nov; Dec; ,0,0,0,0,1,1,1,1,1,1,1,1,Eggs; Poultry/fowl meat/products; Red/non-poultry meat/products; ,2,,No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals; ,0,1,1,0,1,1,42,Full shares; Half shares; ,1,1,6/7/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; Payments in installments; ,1,1,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3005578,,,,,,Bird's Haven Farms,5545 Lafayette Rd.,Granville,OH,39,43023,Lee Bird,farmfresh@birdshavenfarms.com,740-587-1100,birdshavenfarms.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Eggs; Fresh vegetables; ,2,,No antibiotics; No hormones; Fair Labor practices; Humane treatment of animals; Pasture-raised/free range animals;  We only use pesticides if an entire crop is threatened. We do not routinely spray; ,0,1,1,1,1,1,,Full shares; Half shares; ,1,1,,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; Nothing is prepackaged and customers pick their vegetables from a bulk bin of each vegetable offered that particular week. We offer ad-ons from other farms and these shares are purchased from them when they purchase their CSA shares. ; ,1,1,0,Cash; Checks; Debit/Credit cards; Most of our payments are done online with PayPal; ,1,1,1,0,"Payment options can be found on the farm website, birdshavenfarms.com; ",0,0,0,0, Deliver to neighborhood sites; ,1,0,0,0,4,"Grranville,Ohio; Westerville,Ohio; New Albany,Ohio; Bexley ,Ohio; "
3003567,,,,,,Birds & Bees Community Farm,20495 S. Geiger Rd.,Oregon City,OR,41,97045,John Martinson & Bev Koch,johnbev@aracnet.com,503-655-7447,https://www.facebook.com/BirdsAndBeesFarm ,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Nuts; Wild harvested forest products; ,2,,No pesticides; Pasture-raised/free range animals; ,1,0,0,0,0,1,14,Full shares; Half shares; ,1,1,1/2/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,Payments in installments; Reduced subscription fees in exchange for labor; ,0,1,1,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3005557,,,,,,Black Dog Farm,13505 W. Burt Rd.,Chesaning,MI,26,48616,Aileen Cowan,scratchcreations@att.net,989-865-8784,,May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,1,1,1,1,1,1,0,0,Cut flowers; Fresh vegetables; ,2,, sustainable practice/organic practices; ,0,0,0,0,0,0,20,Half shares; ,1,0,1/6/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,"One advance payment; Half payment in January, second half due in March 1st; ",1,0,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,1,"Saginaw,Michigan; "
3005078,,,,,,Blackbrook Farm LLC,827 15th St.,Clayton,WI,55,54004,James and Ayla Dodge,blackbrook.farm.llc@gmail.com,828-702-0444,blackbrookfarmstead.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Eggs; Fresh fruits; Fresh vegetables; Poultry/fowl meat/products; Red/non-poultry meat/products; ,1,Yes,No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals;  certified organic; ,1,1,1,0,1,1,160,"Full shares; Half shares; pork shares, egg shares; ",1,1,2/1/2014,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; ,1,1,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ,1,1,1,0, Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,1,1,1,20,; 
3001535,,,,,,Blades Orchard at Friendship Farms,4822 Preston Rd.,Federalsburg,MD,24,21632,Lynda Blades,bladesorchard@bladesorchard.com,410-829-0334,bladesorchard@bladesorchard.com,Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,0,1,1,1,1,1,1,0,"Canned, preserved fruits/vegetables; Fresh/dried herbs; Fresh fruits; Fresh vegetables; ",2,, integrated pest management; ,0,0,0,0,0,0,80,Full shares; Half shares; Fruit Only; ,1,1,6/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); paypal; ,1,1,1,1,One advance payment; ,1,0,0,0, Deliver to neighborhood sites;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,0,1,1,4,"cambridge,Maryland; easton,Maryland; Chester ,Maryland; Denton,Maryland; "
3004302,,,,,,Blessing Falls Family Farm,County Rd. 476,Thrall,TX,48,76578,Mark Einkauf,farm@blessingfalls.com,,http://blessingfalls.com/,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Baked goods; Eggs; Fresh fruits; Fresh vegetables; Honey; Red/non-poultry meat/products; ,2,,No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals; ,1,1,1,0,1,1,15,Full shares; Half shares; ,1,1,1/1/2014,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; ,1,1,0,Cash; Checks; Debit/Credit cards; PayPal; ,1,1,1,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ,1,1,1,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,3,"Austin,Texas; Georgetown,Texas; Elgin,Texas; "
3000132,,,,,,Blue House Farm ,5000 Pescadero Creek Rd.,Pescadero,CA,6,94060,Ryan Casey,bluehousefarm@gmail.com,650-879-0704,http://bluehouseorganicfarm.com/,Apr; May; Jun; Jul; Aug; Sep; Oct; Nov; Dec; ,0,0,0,1,1,1,1,1,1,1,1,1,"Canned, preserved fruits/vegetables; Cut flowers; Dry beans; Eggs; Fresh fruits; Fresh vegetables; Honey; ",1,Yes,No pesticides; ,1,0,0,0,0,0,200,Full shares; ,0,1,5/22/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Checks; Debit/Credit cards; ,0,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,18,"Pescadero ,California; Highlands-Baywood Park ,California; Burlingame ,California; San Mateo ,California; San Carlos ,California; Redwood City,California; Menlo Park ,California; Palo Alto ,California; Portola Valley ,California; La Honda ,California; Woodside ,California; San Francisco ,California; Pacifica ,California; Moss Beach ,California; Half Moon Bay ,California; "
3005532,,,,,,Blue Stone Farm,2051 Jefferson Rd.,Otsego,MI,26,49078,Mark Cowell,bluestonefarmcsa@gmail.com,269-251-1418,facebook.com/bluestonefarm,May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,1,1,1,1,1,1,0,0,"Canned, preserved fruits/vegetables; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; ",2,,No pesticides; No antibiotics; No hormones; Pasture-raised/free range animals; ,1,1,1,0,0,1,18,Full shares; ,0,1,3/14/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); ,1,1,1,1,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,1,"Texas township,Michigan; "
3005397,,,,,,Blueberry Hills Farm & Nursery,8080 Subtle Rd.,Edmonton,KY,21,42129,Hope Cash,hope.cash@blueberryhillsnursery.com,270-261-1360,blueberryhillsnursery.com,Mar; Apr; May; Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,1,1,1,1,1,1,1,1,1,0,"Baked goods; Canned, preserved fruits/vegetables; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; ",2,,,0,0,0,0,0,0,5,Full shares; Half shares; ,1,1,6/14/2014,"Open for options, if there is something you don' like, you  can trade for other option; ",0,0,0,Cash; Checks; Debit/Credit cards; Wic and Senior Stamps at the market; ,1,1,1,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ,1,1,1,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,1,"Glasgow,Kentucky; "
3005592,,,,,,Boca Grande Farmers Market (CSA),Box 3564,Placida,FL,12,33946,Boca Grande Farmers Market (CSA),bocagrandefarmersmarket@gmail.com,941-875-5190,http://www.bocagrandefarmersmarket.com,,0,0,0,0,0,0,0,0,0,0,0,0,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Dry beans; Eggs; Fish/seafood; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Juices/non-alcoholic ciders; Maple products; Mushrooms; Nuts; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; Tofu/non-animal protein; Wild harvested forest products; Wine/spirits/beer/hard cider; ",1,Yes,No pesticides; No antibiotics; No hormones; Fair Labor practices; Humane treatment of animals; Pasture-raised/free range animals; ,1,1,1,1,1,1,0,Full shares; Half shares; ,1,1,10/2/2015,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; Customers choose from available products prior to each delivery; ,1,1,1,Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); ,1,1,1,1,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; Reduced subscription fees based on household income; ,1,1,1,1, Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,1,1,1,1,"Boca Grande,Florida; Placida,Florida; Cape Haze,Florida; "
3005493,,,,,,Boistfort Valley Farm,PO Box 130,Curtis,WA,53,98532,Michael Peroni,info@boistfortvalleyfarm.com,360-245-3796,www.boistfortvalleyfarm.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,"Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Dry beans; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Mushrooms; ",1,Yes,,0,0,0,0,0,0,,"3 Specific Sizes-- Family Share, Small Share & Petite Share; ",0,0,1/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,Payments in installments; ,0,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,25,"Chehalis,Washington; Centralia,Washington; Olympia,Washington; DuPont,Washington; Tacoma,Washington; Seattle,Washington; Kelso,Washington; "
3004819,,,,,,Boldbrook Farm,12718 Sultan Basin Rd.,Sultan,WA,53,98294,Marni Sorin,BoldbrookFarm@gmail.com,425-202-6204,www.boldbrookfarm.com,May; Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,1,1,1,1,1,1,1,0,Eggs; Fresh vegetables; Honey; ,2,,No pesticides; No antibiotics; No hormones; Pasture-raised/free range animals; ,1,1,1,0,0,1,25,weekly or bi-monthly; ,0,0,2/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Checks; Debit/Credit cards; ,0,1,1,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; Reduced subscription fees based on household income; ,1,1,1,1, Deliver to neighborhood sites; ,1,0,0,0,3,"Seattle,Washington; "
3000805,,,,,,Botna Burrow,206 Denton Street,Hancock,IA,19,51536,Cait Caughey and Tyler Magnuson,botnaburrow@gmail.com,402-706-7496,www.botnaburrow.com,May; Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,1,1,1,1,1,1,1,0,Fresh vegetables; ,2,,No pesticides;  Certified Naturally-Grown; ,1,0,0,0,0,0,40,Full shares; ,0,1,5/19/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,Payments in installments; Donated Shares that are free to low-income families; ,0,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,4,"Treynor,Iowa; Council Bluffs,Iowa; Omaha,Nebraska; "
3005412,,,,,,Boulder Belt Farm Share Initiative,3257 US 127 N,Eaton ,OH,39,45320,Lucy Owsley,boulderbelt@embarqmail.com,937-456-9724,http://www.boulderbeltfarm.com,Jan; Mar; Apr; May; Jun; Jul; Aug; Sep; Oct; Nov; Dec; ,1,0,1,1,1,1,1,1,1,1,1,1,Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Poultry/fowl meat/products; ,2,,"No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals;  No GMO's, OMRI Certified inputs; ",1,1,1,0,1,1,22,Full shares; ,0,1,1/1/2014,Market style pick up where members come to the farm and pick out a set amount of items from 20 to 40 different options; ,0,0,0,Cash; Checks; ,1,1,0,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ,1,1,1,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3004663,,,,,,Breezy Meadows Orchard &amp; Nursery,160 Northrup Rd.,Tinmouth,VT,50,05757,Josh Brill,Josh@breezymeadowsorchards.com,802-235-2025,www.breezymeadowsorchards.com,May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,1,1,1,1,1,1,0,0,"Canned, preserved fruits/vegetables; Eggs; Fresh fruits; Grains/flour; ",2,,No pesticides; No antibiotics; No hormones; Fair Labor practices; Humane treatment of animals; Pasture-raised/free range animals;  Permaculture; ,1,1,1,1,1,1,20,Full shares; Half shares; Egg shares; ,1,1,5/22/2014,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Cash; Checks; ,1,1,0,0,Payments in installments; ,0,1,0,0, Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Subscribers pick up merchandise from CSA farm(s); ,1,1,0,1,1,"Rutland ,Vermont; "
3005529,,,,,,Bright Agrotech CSA,,Laramie ,WY,56,82072,Perry Baptista,perry@brightagrotech.com,307-766-6538,brightagrotech.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh vegetables; ,2,,No antibiotics; No hormones; Fair Labor practices; Humane treatment of animals;  Vertical aquaponics; ,0,1,1,1,1,0,50,Full shares; Half shares; ,1,1,1/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; ,1,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3005529,,,,,,Bright Agrotech CSA,,Laramie ,WY,56,82072,Perry Baptista,perry@brightagrotech.com,307-766-6538,brightagrotech.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh vegetables; ,2,,No antibiotics; No hormones; Fair Labor practices; Humane treatment of animals;  Vertical aquaponics; ,0,1,1,1,1,0,50,Full shares; Half shares; ,1,1,1/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; ,1,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3004501,,,,,,"Brightwood Vineyard and Farm, LLC",1202 LillaRd.s FoRd. Rd.,Brightwood,VA,51,22715,Susan Vidal,svidal@hughes.net,540-948-6845,www.brightwoodvineyardandfarm.com,Jan; Feb; Mar; Nov; Dec; ,1,1,1,0,0,0,0,0,0,0,1,1,"Canned, preserved fruits/vegetables; Eggs; Fresh/dried herbs; Fresh vegetables; Wine/spirits/beer/hard cider; ",1,Yes, vegetables are certified organic; ,0,0,0,0,0,0,20,Full shares; ,0,1,11/18/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3002408,,,,,,Britt Farms CSA LLC,371 Manley Grove Church Rd.,Mount Olive,NC,37,28365,Jennifer Britt,jbritt82@bellsouth.net,919-689-2895,,Apr; May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,1,1,1,1,1,1,1,0,0,"Canned, preserved fruits/vegetables; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Juices/non-alcoholic ciders; Nuts; Soap/body care products; ",2,,,0,0,0,0,0,0,200,Full shares; Half shares; ,1,1,4/8/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces; ,1,1,1,0,2,"RTP,North Carolina; DURHAM,North Carolina; "
3000651,,,,,,Broad River Pastures, 2973 River Rd.,Elberton,GA,13,30635,Cathy Payne,broadriverpastures@gmail.com,706-283-7946,www.broadriverpastures.com/farm-trust-csa/,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Coffee/tea; Cut flowers; Eggs; Fresh/dried herbs; Fresh vegetables; Nuts; Red/non-poultry meat/products; ,2,,No pesticides; No antibiotics; No hormones; Pasture-raised/free range animals; ,1,1,1,0,0,1,12,Range of prices from $125 to $600 annually; ,0,0,,Customers choose from available products prior to each delivery; ,0,0,1,Cash; Checks; PayPal; ,1,1,0,0,Flexible range of commitment (see #12); ,0,0,0,0, Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Subscribers pick up merchandise from CSA farm(s); ,1,1,0,1,1,"Athens-Clarke County unified government (balance),Georgia; "
3001418,,,,,,Brookfield Farm,PO Box 227,Amherst,MA,25,01004,Dan Kaplan,info@brookfieldfarm.org,413-253-7991,http://www.brookfieldfarm.org,Jan; Feb; Mar; Jun; Jul; Aug; Sep; Oct; Nov; Dec; ,1,1,1,0,0,1,1,1,1,1,1,1,Cut flowers; Fresh fruits; Fresh vegetables; ,2,,No pesticides; No antibiotics; No hormones; Pasture-raised/free range animals; ,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3005411,,,,,,Brooks Farm,1924 Hobbs Rd. ,Harned,KY,21,40144,Kirk Mattingly,brooksfarmveggies@gmail.com,502-724-4201,http://brooksfarmky.com/,May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,1,1,1,1,1,1,0,0,,2,,No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals;  No chemical fertilizers; ,1,1,1,0,1,1,7,Full shares; Half shares; ,1,1,1/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,Payments in installments; ,0,1,0,0, Deliver to neighborhood sites; ,1,0,0,0,2,"Louisville,Kentucky; "
