FMID,MarketName,createTime,updateTime,finishTime,Mailing_State,Mailing_StateFIPS,Mailing_City,Mailing_ST,Mailing_Zip,Market_ManagerName,FH_ContactTitle,Market_Email,Market_Phone,Market_Website,Market_Facebook,Market_Twitter,Location_State,Location_StateFIPS,Location_County,Location_CountyFIPS,Location_ST,Location_City,Location_Zip,Location_Desc,EstablishYear,Legal_Status,Legal_StatusDesc,OperationMonthList,OperationM_01,OperationM_02,OperationM_03,OperationM_04,OperationM_05,OperationM_06,OperationM_07,OperationM_08,OperationM_09,OperationM_10,OperationM_11,OperationM_12,Organic,OrganicDesc,ProductList,BakedGoods,Jams,Coffee,Flowers,Cheese,Beans,Eggs,Seafood,Herbs,Fruits,Vegetables,Grains,Recycled,Honey,Juices,Maple,Mushrooms,Nuts,Petfood,Poultry,Meat,Soap,Tofu,WildHarvested,Wine,ProductListExclusivelylocal,ProductListOnlyLocalWhenA,ProductListLocalNonLocal,ProductListNonlocal,Local_BakedGoods,Local_Processed,Local_Coffee,Local_Flowers,Local_Dairy,Local_DryBeans,Local_Eggs,Local_Seafood,Local_Herbs,Local_Fruits,Local_Vegetables,Local_Grains,Local_Recycled,Local_Honey,Local_Juices,Local_Maple,Local_Mushrooms,Local_Nuts,Local_Petfood,Local_Meat,Local_NonPoultry,Local_Soap,Local_Protein_NonAnim,Local_WildForest,Local_Wine,PracticeList,Practices_CertifiedOrganic,Practices_NaturallyGrown,Practices_PestManagement,Practices_NonCertifiedOrganic,Practices_FreeRange,Practices_GrassFed,Practices_AntibioticFree,Practices_Marine,Practices_ChemicalFree,Practices_GAP,Practices_GHP,Practices_CertifiedHumane,Practices_AnimalWelfare,Practices_FairTrade,F2BList,F2B_LargeSupermarkets,F2B_SmallGroceryStores,F2B_CornerStores,F2B_FoodRetail,F2B_Restaurants,F2B_Caterers,F2B_Distributors,F2B_FoodProcessors,F2B_PreK,F2B_K12,F2B_Colleges,F2B_Hospitals,F2B_SeniorCare,F2B_Government,F2CList,F2C_BuyingClubs,F2C_Online,F2C_YourStorefront,F2C_CSA,F2C_FarmersMarkets,F2C_Mobile,F2C_FarmStands,ProcurementList,procurement1,procurement2,OpserviceList,OPservice_Aggregation,OPservice_Production,OPservice_Distribution,OPservice_Brokering,OPservice_SharedUse,OPservice_Packaging,OPservice_ProductStorage,OPservice_Canning,OPservice_Freezing,OPservice_Cutting,PSServiceList,PSService_Marketing,PSService_Branding,PSService_Demonstration,PSService_ProductionTraining,PSService_BusinessManagement,PSService_PaidConsult,PSService_FoodSafety,PSService_Liability,PSService_Transportation,CSServiceList,CSService_PaidYouth,CSService_SNAP,CSService_WIC,CSService_MatchingSNAP,CSService_Cooking,CSService_Meal,CSService_HealthScreenings,CSService_Transportation,CSService_MobileMarket,CSService_Subsidized,CSService_Education,CSService_otherEducation,CSService_FoodDonation
5000326,Hickoryworks Inc.,2014-11-17 15:04:33,2014-11-17 15:22:57,2014-11-17 15:22:57,Indiana,18,Trafalgar,3615 Peoga Rd.,46181,Gordon Jones,COO,hickory_orders@IQuest.net,317 878 5648,Hickoryworks.com,NA,NA,Indiana,18,Brown,013,3615 Peoga Rd.,Trafalgar,46181,Main Facility Home based business,1989,6,C Corp,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,2,,Shagbark Hickory Syrup..Poplar Bark Syrup.. Hickory Smoked Sea Salt..Lavender infused Syrup...Barrel aged Syrups..; ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small independent grocery stores; Corner stores, bodegas; Food retail cooperatives; Restaurants; Caterers, bakeries; Distributors; Colleges/Universities; Senior care facilities; Government or corporate cafeterias; internet sales world wide; ",0,1,1,1,1,1,1,0,0,0,1,0,1,1,On-line store; Your own storefront retail; CSA shares; Farmers markets; Farm stands; ,0,1,1,1,1,0,1,,0,0,,0,0,0,0,0,0,0,0,0,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Paid consulting; ,1,1,0,0,0,1,0,0,0,Accepting SNAP; ,0,1,0,0,0,0,0,0,0,0,0,0,0
5000025,High Plains Food Cooperative,,2014-09-30 21:42:00,2014-09-30 21:42:00,Colorado,08,Denver,7900 E Union Ave.   Ste 200,80237,Chris Sramek,Vice President of Consumers,info@highplainsfood.org,785-626-6082,http://www.highplainsfood.org,https://www.facebook.com/pages/High-Plains-Food-Co-op/134612536617378,,Colorado,08,Denver,031,7900 E Union Ave.   Ste 200,Denver,80237,,2008,4,Producer-Consumer Cooperative,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh vegetables; Grains/flour; Honey; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,"Baked goods; Canned, preserved fruits/vegetables; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh vegetables; Grains/flour; Honey; Poultry/fowl meat/products; Red/non-poultry meat/products; ",Coffee/tea; Soap/body care products; ,,,1,1,2,,1,1,1,,1,,1,1,,1,,,,,,1,1,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small independent grocery stores; Corner stores, bodegas; Food retail cooperatives; Restaurants; K-12 school food service; ",0,1,1,1,1,0,0,0,0,1,0,0,0,0,Buying clubs; On-line store; CSA shares; ,1,1,0,1,0,0,0,cross docking agent; ,0,0,Aggregation; Distribution services; ,1,0,1,0,0,0,0,0,0,0,Marketing and promotional services; Business management services or guidance; Transportation services; ,1,0,0,0,1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0
5000063,Hollygrove Market and Farm,,2014-09-16 13:09:08,2014-09-16 13:09:08,Louisiana,22,New Orleans,8301 Olive Street,70118,,,info@hollygrovemarket.com,504-483-7037,http://www.hollygrovemarket.com,https://www.facebook.com/hollygrovemarketandfarm,,Louisiana,22,Orleans,071,8301 Olive Street,New Orleans,70118,,2009,8,LLC,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Green household products; Honey; Juices/non-alcoholic ciders; Mushrooms; Nuts; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; Tofu/non-animal protein; ",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Green household products; Honey; Juices/non-alcoholic ciders; Mushrooms; Nuts; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; Tofu/non-animal protein; ",,,,1,1,1,1,1,,1,,1,1,1,1,1,1,1,,1,1,,1,1,1,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Restaurants; Caterers, bakeries; ",0,0,0,0,1,1,0,0,0,0,0,0,0,0,On-line store; Your own storefront retail; CSA shares; ,0,1,1,1,0,0,0,We take ownership of the products and resell to customers; ,1,0,Production such as operating a farm or ranch; Distribution services; Packaging/Repackaging; Product storage; ,0,1,1,0,0,1,1,0,0,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; ,1,1,0,0,0,0,0,0,0,Accepting SNAP; Subsidized farm shares; Other education or community awareness programs; Food donation to local food pantries/banks; ,0,1,0,0,0,0,0,0,0,1,0,1,1
5000311,Homestead Market,2014-10-03 05:49:02,2014-10-03 06:09:04,2014-10-03 06:09:04,Texas,48,Waco,169 Halbert Ln,76705,Jerry Lancaster,Manager,KLBrazos@gmail.com,254-754-9605,none,N/A,N/A,Texas,48,McLennan,309,169 Halbert Ln,Waco,76705,"on Halbert Ln, just off FM 933 8 miles north of downtown Waco",2003,8,LLC,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Dry beans; Eggs; Fish/seafood; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Green household products; Honey; Juices/non-alcoholic ciders; Maple products; Mushrooms; Nuts; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; Tofu/non-animal protein; ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,Cut flowers; ,,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Green household products; Honey; Juices/non-alcoholic ciders; Nuts; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; Tofu/non-animal protein; ",Fish/seafood; Maple products; Mushrooms; ,3,3,3,1,3,3,3,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,,,"Non-Certified, but Practicing Organic; Free Range/Pasture Raised; Grass Fed; Antibiotic Free; ",0,0,0,1,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your own storefront retail; CSA shares; Farmers markets; Farm stands; ,0,0,1,1,1,0,1,We take ownership of the products and resell to customers; We sell on a consignment basis and take a commission on products sold; ,1,1,Production such as operating a farm or ranch; Distribution services; Packaging/Repackaging; Canning; Freezing; ,0,1,1,0,0,1,0,1,1,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Demonstration/Incubator farm; ,1,1,1,0,0,0,0,0,0,Nutrition or cooking education; Meal preparation; ,0,0,0,0,1,1,0,0,0,0,0,0,0
5000081,Hometown Harvest,,2014-08-13 12:52:03,2014-08-13 12:52:03,Maryland,24,Frederick,"4635 Wedgewood Blvd, Ste 101",21703,Tony Brusco,,tony@hometownharvest.com,301-798-2616,www.hometownharvest.com,https://www.facebook.com/HmtwnHrvst,,Maryland,24,Frederick,021,"4635 Wedgewood Blvd, Ste 101",Frederick,21703,,2009,8,LLC,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Dry beans; Eggs; Fish/seafood; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Juices/non-alcoholic ciders; Maple products; Mushrooms; Nuts; Poultry/fowl meat/products; Red/non-poultry meat/products; Tofu/non-animal protein; Wild harvested forest products; Wine/spirits/beer/hard cider; ",1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Eggs; Grains/flour; Honey; Juices/non-alcoholic ciders; Maple products; Mushrooms; Poultry/fowl meat/products; Red/non-poultry meat/products; Tofu/non-animal protein; Wild harvested forest products; ",Dry beans; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Nuts; ,Fish/seafood; ,,1,1,1,,1,2,1,3,2,2,2,1,,1,1,1,1,2,,1,1,,1,1,,"USDA Certified Organic; Integrated Pest Management; Non-Certified, but Practicing Organic; Free Range/Pasture Raised; Grass Fed; Antibiotic Free; Good Agricultural Practices - (GAP)-Certified; Fair Trade; ",1,0,1,1,1,1,1,0,0,1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,On-line store; ,0,1,0,0,0,0,0,We take ownership of the products and resell to customers; ,1,0,Distribution services; Packaging/Repackaging; Product storage; ,0,0,1,0,0,1,1,0,0,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Transportation services; ,1,1,0,0,0,0,0,0,1,Nutrition or cooking education; Meal preparation; Transportation services; Other education or community awareness programs; Food donation to local food pantries/banks; ,0,0,0,0,1,1,0,1,0,0,0,1,1
5000056,Hoosier Harvest Market,,2014-07-30 21:17:32,2014-07-30 21:17:32,Indiana,18,Greenfield,802 North Apple Street,46140,Michael Morrow,Market Coordinator,info@hoosierharvestmarket.com,(317) 800-0312,www.hoosierharvestmarket.com,https://www.facebook.com/HoosierHarvestMarket,https://twitter.com/HoosierHarvest,Indiana,18,Hancock,059,802 North Apple Street,Greenfield,46140,Purdue Extension Office near the county fair gounds,2013,1,Non-Profit,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,Baked goods; Cut flowers; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Green household products; Honey; Maple products; Mushrooms; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; Wild harvested forest products; fermented products; ,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,Baked goods; Cut flowers; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Green household products; Honey; Maple products; Mushrooms; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; Wild harvested forest products; ,,,,1,,,1,1,1,1,,1,1,1,1,1,1,,1,1,,1,1,1,1,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Restaurants; Caterers, bakeries; Distributors; Food processors; Hospitals; ",0,0,0,0,1,1,1,1,0,0,0,1,0,0,On-line store; ,0,1,0,0,0,0,0,We sell on a consignment basis and take a commission on products sold; ,0,1,Aggregation; Distribution services; ,1,0,1,0,0,0,0,0,0,0,Marketing and promotional services; Business management services or guidance; Food safety and/or GAP Training; ,1,0,0,0,1,0,1,0,0,Paid employment opportunities for youth; Accepting SNAP; WIC or FMNP benefits; Matching programs for SNAP benefits; Education programs for institutions; Food donation to local food pantries/banks; ,1,1,1,1,0,0,0,0,0,0,1,0,1
5000243,Illiana Ag Alliance,2014-08-05 07:48:08,2014-08-05 08:03:12,2014-08-05 08:03:12,Illinois,17,Martinsville,"31 N Washington St,  PO Box 186",62442,Brian Burson,Owner,bburson@outlook.com,2175083257,http://www.illianaagalliance.wordpress.com,http://www.facebook.com/IllianaAgAlliance,https://twitter.com/IllianaAg,Illinois,17,Clark,023,31 N Washington St,Martinsville,62442,Home-based aggregation and distribution facility,2012,12,Sole Proprietorship,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,2,,"Baked goods; Canned, preserved fruits/vegetables; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Juices/non-alcoholic ciders; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; Wild harvested forest products; ",1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,"Baked goods; Canned, preserved fruits/vegetables; Eggs; Fresh/dried herbs; Grains/flour; Honey; Juices/non-alcoholic ciders; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",Fresh fruits; Fresh vegetables; Wild harvested forest products; ,,,1,1,,,,,1,,1,2,2,1,,1,1,,,,1,1,1,1,,2,,GAP-Trained; Traceability; Safety Plan; ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small independent grocery stores; Restaurants; Food processors; Pre-K food service; K-12 school food service; Senior care facilities; ,0,1,0,0,1,0,0,1,1,1,0,0,1,0,Your own storefront retail; Farmers markets; Farm stands; ,0,0,1,0,1,0,1,We take ownership of the products and resell to customers; We sell on a consignment basis and take a commission on products sold; Shared Facility Usage for Local Farmers; ,1,1,Aggregation; Production such as operating a farm or ranch; Distribution services; Brokering services; Packaging/Repackaging; Product storage; Canning; Freezing; ,1,1,1,1,0,1,1,1,1,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Production and post-harvest handling training; Business management services or guidance; Food safety and/or GAP Training; School Garden Support and Education; ,1,1,0,1,1,0,1,0,0,Accepting SNAP; WIC or FMNP benefits; Nutrition or cooking education; Education programs for institutions; Other education or community awareness programs; Food donation to local food pantries/banks; ,0,1,1,0,1,0,0,0,0,0,1,1,1
5000298,"Iowa Choice Harvest, LLC",2014-09-12 11:09:52,2014-09-12 11:17:47,2014-09-12 11:17:47,Iowa,19,Ames,2402 South Duff Avenue,50010,Penny Brown Huber,CEO,pbrownhuber@iowachoiceharvest.com,515.232.1344,www.iowachoiceharvest.com,https://www.facebook.com/iowachoiceharvest,,Iowa,19,Marshall,127,812 E. Linn Street,Marshalltown,50158,,2013,8,LLC,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,2,,"Canned, preserved fruits/vegetables; ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canned, preserved fruits/vegetables; ",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large supermarkets or supercenters; Food retail cooperatives; Restaurants; Caterers, bakeries; K-12 school food service; Senior care facilities; ",1,0,0,1,1,1,0,0,0,1,0,0,1,0,,0,0,0,0,0,0,0,We take ownership of the products and resell to customers; ,1,0,Aggregation; Distribution services; Packaging/Repackaging; Product storage; Freezing; ,1,0,1,0,0,1,1,0,1,0,Production and post-harvest handling training; Transportation services; ,0,0,0,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0
5000043,Iowa Food Cooperative,,2014-09-17 07:30:53,2014-09-17 07:30:53,Iowa,19,Des Moines,4944 Franklin Avenue,50310,Gary Huber,General Manager,info@iowafood.coop,515-450-6812,http://iowafood.coop/,https://www.facebook.com/IowaFoodCoop,,Iowa,19,Polk,153,4944 Franklin Avenue,Des Moines,50310,,2008,4,Producer-Consumer Cooperative,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Dry beans; Eggs; Fish/seafood; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Green household products; Honey; Juices/non-alcoholic ciders; Maple products; Mushrooms; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Green household products; Honey; Juices/non-alcoholic ciders; Maple products; Mushrooms; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",,,Fish/seafood; ,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,,1,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Distributors; day care facility; fraternity; ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,On-line store; ,0,1,0,0,0,0,0,We sell on a consignment basis and take a commission on products sold; ,0,1,Aggregation; Distribution services; Product storage; ,1,0,1,0,0,0,1,0,0,0,Marketing and promotional services; Transportation services; ,1,0,0,0,0,0,0,0,1,Accepting SNAP; Food donation to local food pantries/banks; ,0,1,0,0,0,0,0,0,0,0,0,0,1
5000250,Iowa Food Hub,2014-08-05 13:26:52,2014-08-05 13:40:41,2014-08-05 13:40:41,Iowa,19,Decorah,325 Washington Street,52101,Nick Mabe,Food Hub Coordinator,sales@iowafoodhub.com,563-203-1856,http://www.iowafoodhub.com/,https://www.facebook.com/IowaFoodHub,,Iowa,19,Winneshiek,191,915 Short St,Decorah,52101,,2012,1,Non-Profit,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Poultry/fowl meat/products; Red/non-poultry meat/products; Wild harvested forest products; ",1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Poultry/fowl meat/products; Red/non-poultry meat/products; Wild harvested forest products; ",,,,1,1,1,,1,,1,,1,1,1,,,1,,,,,,1,1,,,1,,"Wide range of sustainable practices available, but not required.; ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small independent grocery stores; Food retail cooperatives; Restaurants; Caterers, bakeries; Distributors; Pre-K food service; K-12 school food service; Colleges/Universities; Hospitals; Senior care facilities; ",0,1,0,1,1,1,1,0,1,1,1,1,1,0,Worksite grocery food box program; ,0,0,0,0,0,0,0,We take ownership of the products and resell to customers; ,1,0,Aggregation; Distribution services; Brokering services; ,1,0,1,1,0,0,0,0,0,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Production and post-harvest handling training; Business management services or guidance; Food safety and/or GAP Training; Transportation services; ,1,1,0,1,1,0,1,0,1,Paid employment opportunities for youth; Accepting SNAP; Matching programs for SNAP benefits; Nutrition or cooking education; Education programs for institutions; ,1,1,0,1,1,0,0,0,0,0,1,0,0
5000049,Irv & Shelly's Fresh Picks,,2014-07-25 09:52:07,2014-07-25 09:52:07,Illinois,17,Niles,5625 W. Howard Street,60714,Shelly Herman & Irv Cernauskas,Co-Owners,answers@freshpicks.com,847-410-0595,http://www.freshpicks.com,https://www.facebook.com/pages/Irv-Shellys-Fresh-Picks/18600289943,https://twitter.com/FreshPicks,Illinois,17,Cook,031,5625 W. Howard Street,Niles,60714,,2006,5,S Corp,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Dry beans; Eggs; Fish/seafood; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Juices/non-alcoholic ciders; Maple products; Mushrooms; Nuts; Poultry/fowl meat/products; Red/non-poultry meat/products; Tofu/non-animal protein; Wild harvested forest products; ",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,Baked goods; Coffee/tea; Cut flowers; Dairy products; Dry beans; Eggs; Fish/seafood; Grains/flour; Honey; Maple products; Mushrooms; Poultry/fowl meat/products; Red/non-poultry meat/products; Tofu/non-animal protein; Wild harvested forest products; ,,"Canned, preserved fruits/vegetables; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Juices/non-alcoholic ciders; ",Nuts; ,1,3,1,1,1,1,1,1,3,3,3,1,,1,3,1,1,4,,1,1,,1,1,,"USDA Certified Organic; Integrated Pest Management; Non-Certified, but Practicing Organic; Free Range/Pasture Raised; Grass Fed; Antibiotic Free; ",1,0,1,1,1,1,1,0,0,0,0,0,0,0,"Small independent grocery stores; Restaurants; Caterers, bakeries; ",0,1,0,0,1,1,0,0,0,0,0,0,0,0,On-line store; Farmers markets; Mobile retail units/food trucks; ,0,1,0,0,1,1,0,We take ownership of the products and resell to customers; ,1,0,Aggregation; Distribution services; Product storage; ,1,0,1,0,0,0,1,0,0,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Transportation services; ,1,1,0,0,0,0,0,0,1,Accepting SNAP; Nutrition or cooking education; Operating a mobile market; Food donation to local food pantries/banks; ,0,1,0,0,1,0,0,0,1,0,0,0,1
5000303,iskashitaa refugee network,2014-09-27 21:51:43,2014-09-27 22:04:50,2014-09-27 22:04:50,Arizona,04,Tucson,1406 e. grant rd.,85719,barbara eiswerth,executive director,eiswerth@iskashitaa.org,5204400100,www.harvesttucson.org,iskashitaa refugee network,,Arizona,04,Pima,019,,Tucson,85719,,2003,1,Non-Profit,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,2,,"Canned, preserved fruits/vegetables; Fresh/dried herbs; Fresh fruits; Juices/non-alcoholic ciders; Nuts; ",0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Canned, preserved fruits/vegetables; Fresh/dried herbs; Fresh fruits; Juices/non-alcoholic ciders; Nuts; ",,,,,1,,,,,,,1,1,,,,,1,,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your own storefront retail; Farmers markets; free distribution network; ,0,0,1,0,1,0,0,we are a gleaning and harvesting network; ,0,0,Distribution services; Canning; ,0,0,1,0,0,0,0,1,0,0,Transportation services; managing a cooperative table at farmers market for small producers; ,0,0,0,0,0,0,0,0,1,Accepting SNAP; Nutrition or cooking education; Transportation services; Education programs for institutions; Other education or community awareness programs; Food donation to local food pantries/banks; ,0,1,0,0,1,0,0,1,0,0,1,1,1
5000320,"John Vena, Inc.",2014-10-28 08:20:07,10/28/2014 8:38:15 AM,,Pennsylvania,42,Philadelphia,6700 Essington Avenue,19153,John Vena,President,marketing@johnvenaproduce.com,2153360766,http://www.johnvenaproduce.com/,https://www.facebook.com/JohnVenaProduce,https://twitter.com/JohnVenaProduce,Pennsylvania,42,Philadelphia,101,6700 Essington Avenue,Philadelphia,19153,On Essington Avenue across from the auto mall. Four miles from the Philadelphia International Airport.,1919,6,C Corp,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,2,,"Canned, preserved fruits/vegetables; Cut flowers; Dry beans; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Juices/non-alcoholic ciders; Mushrooms; Wild harvested forest products; ",0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,,,"Canned, preserved fruits/vegetables; Cut flowers; Dry beans; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Juices/non-alcoholic ciders; Mushrooms; Wild harvested forest products; ",,,3,,3,,3,,,3,3,3,,,,3,,3,,,,,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
