OF_ID,createTime,updateTime,finishTime,Location_ST,Location_City,Location_State,Location_StateFIPS,Location_Zip,marketname,Market_Website,Market_Facebook,Market_Twitter,season1_date,season1_time,season1_notes,season1_products,season2_date,season2_time,season2_notes,season2_products,season3_date,season3_time,season3_notes,season3_products,season4_date,season4_time,season4_notes,season4_products,Product_1,Product_2,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10,Product_11,Product_12,Product_13,Product_14,Product_15,Product_16,Product_17,Product_18,Product_19,Product_20,Product_21,Product_22,Product_23,Product_24,Product_25,Product_26,Product_27,Product_28,ActivityList,Activity_1,Activity_2,Activity_3,Activity_4,Activity_5,Activity_6,Activity_7,Activity_8,Activity_9,Activity_10,Activity_11,FacilitiesList,Facilities_1,Facilities_2,Facilities_3,Facilities_4,Facilities_5,Payment_2,Payment_3,Payment_4,Payment_1
4004116,,2014-07-30 15:43:01,,6401 Hultberg Rd,Hilmar,California,06,95324,Anderson Almonds ,ANDERSONALMONDS.COM,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4016683,,2014-07-26 18:20:37,,1221 Riddle Rd,Pauline,South Carolina,45,29374,Anderson Vineyards,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4017390,2014-09-04 17:16:14,2014-09-04 17:25:58,2014-09-04 17:25:58,5985 S.W. Anglin Road,Bentonville,Arkansas,05,72712,Anglin Beef,http://www.anglinbeef.com,,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 0:00 AM - 0:00 AM;,Available by appointment,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4001412,,2014-07-30 19:15:32,,6615 Peters Rd,Tipp City,Ohio,39,45371,"Angry Hippie Farms, LLC",http://www.angryhippiefarms.com,https://www.facebook.com/AngryHippieFarms,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4012855,,2014-08-03 11:01:07,2014-08-03 11:01:07,Northwest corner of intersection at Woodcock/KItchen-Dick,Sequim,Washington,53,98382,Annie's Flower Farm ,www.anniesflowerfarm.com,https://www.facebook.com/pages/Annies-Flower-Farm/152511834820700,,06/14/2014 to 10/11/2014,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 9:00 AM - 6:00 PM;,"Our upick is open daily from 9 am to 6 pm, for cutting one or two personal bouquets. We do not provide flowers for events with out a reservation and deposit; that way we can ensure that the flowers we are saving for brides do not get picked.",Bedding plants; Cut flowers;,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Picnic areas with tables; ,0,0,0,1,0,1,1,0,0
4004509,,2014-07-28 08:56:50,2014-07-28 08:56:50,273 Morrill Rd,Canton,New York,36,13617,Annies Garlic,www.anniesgarlic.com,www.facebook.com/anniesgarlic,,08/01/2014 to 10/30/2014,Fri: 8:00 AM - 8:00 PM;Sat: 8:00 AM - 8:00 PM;Sun: 8:00 AM - 8:00 PM;,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Other: Garlic Braiding demonstrations on Saturday mornings 10:00am throughout August;,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4012620,,2014-07-27 01:11:19,2014-07-27 01:11:19,5909 Elm Springs Road,Springdale,Arkansas,05,72762,Appel Farms,,https://www.facebook.com/AppelFarmsNWA,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Picnic areas with tables; ,0,0,0,1,0,1,1,0,0
4004503,,2014-07-26 18:31:39,2014-07-26 18:31:39,640 Mariposa Road,Stanley,North Carolina,37,28164,Apple Orchard Farm,appleorchardfarmnc.com,,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;,Closed on Sunday.  It is always appreciated if you call ahead before you come.,Eggs; Honey; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; ,1,1,1,0,0,1,1,1,0
4014321,,2014-08-04 10:56:01,2014-08-04 10:56:01,1670 Mar-El Road,DePere,Wisconsin,55,54115,Apple Valley Orchard LLC,AppleValleyLLC.com,https://www.facebook.com/pages/Apple-Valley-Orchard/117313941615608,,09/13/2014 to 10/31/2014,Mon: 9:00 AM - 4:00 PM;Tue: 9:00 AM - 4:00 PM;Wed: 9:00 AM - 4:00 PM;Thu: 9:00 AM - 4:00 PM;Fri: 9:00 AM - 4:00 PM;Sat: 9:00 AM - 4:00 PM;Sun: 10:00 AM - 3:00 PM;,,Baked goods; Canned or preserved food; Crafts and/or woodworking items; Fresh fruits; Juices; Soap;,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Pick Your Own/U-Pick operation;  Other: Walking trail to visit the farm animals;,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0
4004141,,2014-07-27 22:29:02,2014-07-27 22:29:02,8079 Maurer Road,Cross Plains,Wisconsin,55,53528,Appleberry Farm LLC,theappleberryfarm.com,upickappleberryfarm.com,,05/10/2014 to 11/09/2014,,"Please check our website, facebook, or phone message for specific dates/times",Baked goods; Canned or preserved food; Crafts and/or woodworking items; Cut flowers; Eggs; Fresh fruits; Fresh vegetables; Honey; Juices; Maple products; Prepared foods; Soap;,,,,,,,,,,,,,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Tours of manufacturing facilities; Hay rides; ,0,1,0,1,1,1,0,1,0,0,0,Picnic areas with tables; ,0,0,0,1,0,1,1,1,0
4016531,,2014-07-28 10:44:30,2014-07-28 10:44:30,2469 Highway 2,Donnellson,Iowa,19,52625,Appleberry Orchard,www.appleberryorchard.com,www.facebook.com/appleberryorchard?ref=hl,,08/01/2014 to 08/31/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 11:00 AM - 4:00 PM;,Summer August Hours,Baked goods; Canned or preserved food; Coffee and/or tea; Fresh fruits; Honey; Maple products;,09/01/2014 to 10/31/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 7:00 PM;Sun: 11:00 AM - 7:00 PM;,Fall September & October Hours,Baked goods; Coffee and/or tea; Crafts and/or woodworking items; Fresh fruits; Fresh vegetables; Honey; Maple products;,,,,,,,,,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Tours of manufacturing facilities; Pumpkin shooting; Hay rides; Corn maze; Petting zoo;  Other: Barrel Train Rides, Bon-fire Sites & more!;",1,1,0,1,1,1,1,1,1,1,0,Hand washing station(s); Picnic areas without tables; Picnic areas with tables; ,1,0,1,1,0,1,1,1,0
4012480,,2014-08-07 15:51:05,2014-08-07 15:51:05,351 Pioneer Lane,Spencer,Tennessee,47,38585,Apples and More Baker Mountain Farm,www.BakerMountainFarm.com,www.facebook.com/BakerMountainFarm,,09/27/2014 to 10/31/2014,Sat: 10:00 AM - 6:00 PM;,Open throughout the week for field trips and group tours by appointment only,Baked goods; Canned or preserved food; Crafts and/or woodworking items; Eggs; Fresh fruits; Honey; Juices; Maple products; Prepared foods;,04/11/2015,Sat: 10:00 AM - 2:00 PM;,Open throughout the month of April and May for field trips and group tours by appointment only.  Only open to the public for one day only.  Always the 2nd Saturday in April.,Baked goods; Canned or preserved food; Crafts and/or woodworking items; Eggs; Honey; Prepared foods;,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Hay rides; Petting zoo; Pony rides; ,0,1,0,1,0,0,0,1,0,1,1,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,0,1,0
4017580,2015-01-05 17:57:24,2015-01-05 18:12:13,2015-01-05 18:12:13,3035 Addison Blvd,Nashua ,Iowa,19,50658,Apples on the Avenue,http://www.applesontheavenue.com/,https://www.facebook.com/pages/Apples-on-the-Avenue/569845613046631,,09/07/2015 to 11/01/2015,Tue: 1:00 PM - 6:30 PM;Wed: 1:00 AM - 6:30 AM;Thu: 1:00 AM - 6:30 PM;Fri: 1:00 AM - 6:30 PM;Sat: 10:00 AM - 6:00 PM;Sun: 12:00 AM - 6:00 PM;,,Baked goods; Crafts and/or woodworking items; Fresh fruits;,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; ,0,1,0,1,1,0,0,1,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,1,1
4014434,,2014-07-27 10:44:41,2014-07-27 10:44:41,2122 Sheep Creek Road,Bedford,Virginia,51,24523,Appleseed Country Johnsons Orchards and Peaks of Otter Winery,www.JohnsonsOrchards.com,,,01/01/2014 to 03/31/2014,Fri: 12:00 AM - 5:00 PM;Sat: 12:00 AM - 5:00 PM;Sun: 12:00 AM - 5:00 PM;,,Canned or preserved food; Honey; Juices; Wine;,04/01/2014 to 12/31/2014,Mon: 12:00 AM - 5:00 PM;Tue: 12:00 AM - 5:00 PM;Wed: 12:00 AM - 5:00 PM;Thu: 12:00 AM - 5:00 PM;Fri: 12:00 AM - 5:00 PM;Sat: 12:00 AM - 5:00 PM;Sun: 12:00 AM - 5:00 PM;,,Canned or preserved food; Fresh fruits; Fresh vegetables; Honey; Juices; Poultry products; Wine;,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,Celebrations/ corporate events; Educational tours/ classes; Pick Your Own/U-Pick operation; Petting zoo; ,1,1,0,0,1,0,0,0,0,1,0,Hand washing station(s); Flush toilets; Picnic areas without tables; Picnic areas with tables; ,1,1,1,1,0,1,0,1,0
4014443,,2014-07-26 18:07:24,,1266 Upper City Road,Pittsfield,New Hampshire,33,3263,Appleview Orchard,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4000677,,2014-08-14 15:15:35,2014-08-14 15:15:35,8748 Guava St,Yalaha,Florida,12,34797,Aquaponic Lynx LLC,http://www.aquaponiclynx.com/,https://www.facebook.com/pages/Aquaponic-Lynx-LLC/120267698035287?ref=hl,,01/01/2014 to 12/31/2014,,E-mail or call for appointment before coming to the farm TCLynx@aquaponiclynx.com or 407-342-8515,Fish and/or seafood; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,0,0
4003673,,2014-10-01 09:04:22,2014-10-01 09:04:22,150 Arbutus Hill Rd,Meredith,New Hampshire,33,3253,Arbutus Hill Farm,www.ladyfarmer.com,,,01/01/2014 to 12/31/2014,,,Baked goods; Canned or preserved food; Herbs; Fresh vegetables; Mushrooms; Poultry products;,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  ,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017196,2014-08-17 21:31:46,2014-08-17 21:42:26,2014-08-17 21:42:26,1305 N. Smith Rd.,Palmer,Alaska,02,99645,Arctic Organics,Arctic Organics.com,,,06/20/2014,Fri: 5:00 PM - 7:00 PM;,Only on Fridays 5 pm to 7 pm,Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4014471,,2014-09-16 12:31:31,2014-09-16 12:31:31,1250 Lacey Road,Forked River,New Jersey,34,8731,ARGOS FARM,www.argosfarm.com,ARGOSFARM,,09/20/2014 to 12/23/2014,Wed: 1:00 PM - 6:00 PM;Thu: 1:00 PM - 6:00 PM;Fri: 1:00 PM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 10:00 AM - 6:00 PM;,"Monday, Columbus Day from 10:00 - 6:00pm",Baked goods; Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Cut flowers; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Juices; Prepared foods; Soap;,,,,,,,,,,,,,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; Corn maze; Petting zoo; Pony rides; ,1,1,0,1,1,0,0,1,1,1,1,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,0,1,0
4001401,,2014-09-20 12:05:02,2014-09-20 12:05:02,129 W 1800 S,Clinton,Indiana,18,47842,Aris Farm Alpacas,www.ArisFarmAlpacas.com,https://www.facebook.com/ArisFarmAlpacas,,,,Open by appointment!  Please call or email!,Crafts and/or woodworking items; Soap;,04/24/2015 to 10/31/2015,Fri: 3:00 PM - 8:00 PM;Sat: 10:00 AM - 4:00 PM;,Open by Appointment year around!,Crafts and/or woodworking items; Soap;,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Educational tours/ classes; Family/ youth activities;  ,0,1,0,1,0,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,1,0
4017253,2014-08-23 11:46:40,2014-08-23 11:56:31,2014-08-23 11:56:31,9240 n co rd 30 w,North vernon ,Indiana,18,47265,Armand Family Farms,,,,01/01/2014 to 12/31/2014,,,Eggs; Fresh vegetables; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
4004216,,2014-07-26 18:05:50,2014-07-26 18:05:50,W853 County Road B,Campbellsport,Wisconsin,55,53010,Armstrong Apples LLC,Armstrongapples.com,https://www.facebook.com/pages/Armstrong-Apples-Orchard-and-Winery/103621803066115,,06/01/2014 to 08/31/2014,Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 10:00 AM - 6:00 PM;,,Canned or preserved food; Dairy products; Honey; Soap; Wine;,09/01/2014 to 11/03/2014,Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 10:00 AM - 6:00 PM;,Opening of season 2 depends on the ripening of apples,Baked goods; Canned or preserved food; Dairy products; Fresh fruits; Honey; Juices; Soap; Wine;,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Pick Your Own/U-Pick operation; Tours of manufacturing facilities; Hay rides;  Other: Apple sling shot, disc golf, picnic, kids playscape;",1,1,1,1,1,1,0,1,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; Picnic areas with tables; ,1,1,1,1,0,1,1,1,0
4016526,,2014-08-30 00:26:49,2014-08-30 00:26:49,11724 Lisbon St SE,Paris,Ohio,39,44669,Arrowhead Orchard,www.arrowheadorchard.com,https://www.facebook.com/ArrowheadOrchard,,08/07/2014 to 12/24/2014,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 12:00 PM - 5:00 PM;,Open daily until December 24th.,Baked goods; Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Dairy products; Dry beans; Eggs; Herbs; Fresh fruits; Fresh vegetables; Grains and/or flour; Honey; Juices; Nuts; Prepared foods; Soap;,12/26/2014 to 05/02/2015,Mon: 10:00 AM - 5:00 PM;Wed: 10:00 AM - 5:00 PM;Fri: 10:00 AM - 5:00 PM;Sat: 10:00 AM - 5:00 PM;,"After December 25, open 4 days/week.",Baked goods; Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Dairy products; Dry beans; Eggs; Fresh fruits; Grains and/or flour; Honey; Juices; Prepared foods; Soap;,,,,,,,,,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,"Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; Corn maze;  Other: Fort Delicious, apple cart ride, trike race, spider web climb, hay mountain, etc..;",0,1,0,1,1,0,0,1,1,0,0,Picnic areas with tables; ,0,0,0,1,0,1,1,1,0
4004496,,2014-10-01 00:44:12,2014-10-01 00:44:12,158 N 4544 E,Rigby,Idaho,16,83442,Ashland Produce,,,,07/01/2015 to 12/01/2015,Mon: 8:00 AM - 8:00 PM;Tue: 8:00 AM - 8:00 PM;Wed: 8:00 AM - 8:00 PM;Thu: 8:00 AM - 8:00 PM;Fri: 8:00 AM - 8:00 PM;Sat: 8:00 AM - 8:00 PM;,,Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; ,0,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
4001394,,2014-07-27 12:17:59,,12456 Bagley Ave.,Dundas,Minnesota,27,55019,"Auntie Annie's Fields, LLC",,https://www.facebook.com/auntieanniesfields,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4004491,,2014-07-26 22:25:40,,221 Ligontown Road,Farmville,Virginia,51,23901,Autumn Grove Farm,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4016525,,2014-10-03 08:34:35,2014-10-03 08:34:35,495 Chicopee Row,Groton,Massachusetts,25,1450,Autumn Hills Orchard,www.autumnhillsorchard.com,https://www.facebook.com/pages/Autumn-Hills-Orchard/67274499610,https://twitter.com/autumnhills,08/01/2014 to 11/27/2014,Mon: 10:00 AM - 6:00 PM;Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 10:00 AM - 6:00 PM;,,Fresh fruits; Maple products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Pick Your Own/U-Pick operation; ",1,1,1,1,1,0,0,0,0,0,0,Picnic areas with tables; ,0,0,0,1,0,1,1,0,0
4003979,,2014-08-26 10:28:34,2014-08-26 10:28:34,250 Calhoun St,Washington Depot,Connecticut,09,6794,Averill Farm,Www.averillfarm.com,https://www.facebook.com/pages/Averill-Farm/159088404122324?ref=ts,,08/15/2014 to 11/01/2014,Mon: 9:30 AM - 5:30 PM;Tue: 9:30 AM - 5:30 PM;Wed: 9:30 AM - 5:30 PM;Thu: 9:30 AM - 5:30 PM;Fri: 9:30 AM - 5:30 PM;Sat: 9:30 AM - 5:30 PM;Sun: 9:30 AM - 5:30 PM;,Open rain or shine,Baked goods; Canned or preserved food; Dairy products; Fresh fruits; Honey; Juices; Maple products; Soap; Wine;,11/02/2014 to 11/26/2014,Mon: 9:30 AM - 4:30 PM;Tue: 9:30 AM - 4:30 PM;Wed: 9:30 AM - 4:30 PM;Thu: 9:30 AM - 4:30 PM;Fri: 9:30 AM - 4:30 PM;Sat: 9:30 AM - 4:30 PM;Sun: 9:30 AM - 4:30 PM;,,Baked goods; Canned or preserved food; Dairy products; Fresh fruits; Fresh vegetables; Juices; Maple products; Soap; Wine;,11/28/2014 to 12/24/2014,Mon: 9:30 AM - 4:30 PM;Tue: 9:30 AM - 4:30 PM;Wed: 9:30 AM - 4:30 PM;Thu: 9:30 AM - 4:30 PM;Fri: 9:30 AM - 4:30 PM;Sat: 9:30 AM - 4:30 PM;Sun: 9:30 AM - 4:30 PM;,,Fresh fruits; Honey; Juices; Wine;,,,,,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,0
4004489,,2014-07-23 19:27:29,,16923 Genito Rd.,Amelia,Virginia,51,23002,Avery's Branch Farms,www.averysbranchfarms.com,https://www.facebook.com/averysbranch,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4017513,2014-10-12 20:21:14,2014-10-12 20:25:33,2014-10-12 20:25:33,3762 51st Rd.,Udall,Kansas,20,67146,B Smart Apiaries,,,,09/15/2014 to 04/15/2015,,Please call before coming out.,Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017206,2014-08-20 18:13:32,2014-08-20 20:20:41,2014-08-20 20:20:41,7285 County Road 183,Fredericktown,Ohio,39,43019,BaaLiss Grass Farm,,www.facebook.com/baalissgrass.farm,,01/01/2014 to 12/31/2014,,Open by appointment only.,Eggs; Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4014403,,2014-08-21 14:36:49,2014-08-21 14:36:49,6585 Highway 431 North,Eufaula ,Alabama,01,36027,Backyard Orchards,www. Backyardorchards.com,,,04/01/2015 to 08/26/2015,Mon: 8:00 AM - 5:30 PM;Tue: 8:00 AM - 5:30 PM;Wed: 8:00 AM - 5:30 PM;Thu: 8:00 AM - 5:30 PM;Fri: 8:00 AM - 5:30 PM;Sat: 8:00 AM - 5:30 PM;Sun: 1:30 PM - 5:30 PM;,We are open April through August 27 and will close for a month to prepare of pumpkin season starting September 27 through November 1.,Baked goods; Canned or preserved food; Coffee and/or tea; Dairy products; Fresh fruits; Fresh vegetables; Honey; Juices; Nuts; Prepared foods; Soap;,,,Pumpkin season from September 27-November 1 we are open to the public on weekends and field trips during the week.,Baked goods; Canned or preserved food; Coffee and/or tea; Cut flowers; Fresh fruits; Fresh vegetables; Honey; Juices; Nuts; Prepared foods;,,,,,,,,,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; Corn maze; ",1,1,1,1,1,0,0,1,1,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
4003665,,2014-08-02 20:36:10,,15801 sw roy rogers road,sherwood,Oregon,41,97140,Baggenstos Farm Store Inc.,baggenstosfarms.com,https://www.facebook.com/BaggenstosFarmStore,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4013021,,2014-08-14 16:13:27,2014-08-14 16:13:27,228 County Road 721,Cullman,Alabama,01,35055,Bagwell Farm,,,,06/15/2014 to 08/10/2014,Wed: 7:00 AM - 7:00 PM;Fri: 7:00 AM - 7:00 PM;,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
4017218,2014-08-21 15:55:20,2014-09-23 15:05:09,,5949 Dairy Road,baker,Florida,12,,Baker U-Pick Blueberries,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
4017362,2014-08-30 21:26:27,2014-08-30 21:32:45,2014-08-30 21:32:45,550 Golden Road,Fallbrook,California,06,92028,Ballou's Farm,,,,,,Call first,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
